fecha,procedencia,personas
2022-05-01,Europa,0
2022-05-01,Residente,2
2022-05-01,Gran Bretaña,4
2022-05-01,Italia,3
2022-05-01,Polonia,35
2022-05-01,Austria,0
2022-05-01,Rusia,0
2022-05-01,Estonia-Letonia-Lituania,12
2022-05-01,Francia,4
2022-05-01,Alemania,25
2022-05-01,R. Checa,6
2022-05-01,Asia y Oriente Próx.,0
2022-05-06,R. Checa,0
2022-05-06,África,0
2022-05-06,Polonia,29
2022-05-06,América del Norte,1
2022-05-06,Oceanía,0
2022-05-06,Alemania,12
2022-05-06,Asia y Oriente Próx.,0
2022-05-06,Europa,4
2022-05-06,Austria,0
2022-05-06,Estonia-Letonia-Lituania,0
2022-05-06,R. Eslovaca,0
2022-05-06,Rusia,0
2022-05-06,Residente,0
2022-05-06,España,14
2022-05-06,América del Sur,0
2022-05-06,Gran Bretaña,4
2022-05-06,Francia,8
2022-05-06,Italia,5
2022-05-08,Gran Bretaña,2
2022-05-08,América del Sur,0
2022-05-08,R. Checa,2
2022-05-08,Alemania,27
2022-05-08,Estonia-Letonia-Lituania,2
2022-05-08,Rusia,0
2022-05-08,España,21
2022-05-08,Italia,3
2022-05-08,Austria,0
2022-05-08,Asia y Oriente Próx.,0
2022-05-08,África,0
2022-05-08,Oceanía,0
2022-05-08,R. Eslovaca,0
2022-05-08,Residente,7
2022-05-08,Europa,14
2022-05-08,América del Norte,0
2022-05-08,Francia,4
2022-05-08,Polonia,33
2022-05-14,Europa,3
2022-05-14,Polonia,47
2022-05-14,R. Checa,4
2022-05-14,Austria,2
2022-05-14,Asia y Oriente Próx.,0
2022-05-14,Italia,0
2022-05-14,España,16
2022-05-14,África,0
2022-05-14,Oceanía,0
2022-05-14,Rusia,0
2022-05-14,Alemania,18
2022-05-14,América del Norte,2
2022-05-14,América del Sur,0
2022-05-14,Estonia-Letonia-Lituania,0
2022-05-14,Gran Bretaña,3
2022-05-14,Residente,8
2022-05-14,R. Eslovaca,0
2022-05-14,Francia,2
2022-05-15,Austria,0
2022-05-15,Europa,18
2022-05-15,Alemania,14
2022-05-15,Residente,19
2022-05-15,América del Sur,0
2022-05-15,Estonia-Letonia-Lituania,2
2022-05-15,R. Checa,2
2022-05-15,Asia y Oriente Próx.,0
2022-05-15,Oceanía,1
2022-05-15,Rusia,1
2022-05-15,Francia,0
2022-05-15,América del Norte,1
2022-05-15,África,0
2022-05-15,Polonia,22
2022-05-15,R. Eslovaca,0
2022-05-15,Italia,0
2022-05-15,España,25
2022-05-15,Gran Bretaña,6
2022-05-21,Rusia,0
2022-05-21,España,15
2022-05-21,Asia y Oriente Próx.,0
2022-05-21,R. Checa,2
2022-05-21,Europa,11
2022-05-21,América del Sur,0
2022-05-21,Polonia,49
2022-05-21,África,0
2022-05-21,Italia,2
2022-05-21,Francia,8
2022-05-21,Oceanía,0
2022-05-21,América del Norte,2
2022-05-21,R. Eslovaca,2
2022-05-21,Gran Bretaña,0
2022-05-21,Alemania,5
2022-05-21,Residente,13
2022-05-21,Austria,0
2022-05-21,Estonia-Letonia-Lituania,0
2022-05-22,Francia,6
2022-05-22,Polonia,13
2022-05-22,Rusia,0
2022-05-22,España,15
2022-05-22,América del Norte,0
2022-05-22,Alemania,21
2022-05-22,Austria,0
2022-05-22,África,0
2022-05-22,Oceanía,0
2022-05-22,Gran Bretaña,2
2022-05-22,Italia,4
2022-05-22,R. Eslovaca,8
2022-05-22,Residente,0
2022-05-22,Asia y Oriente Próx.,1
2022-05-22,Europa,15
2022-05-22,Estonia-Letonia-Lituania,1
2022-05-22,R. Checa,12
2022-05-22,América del Sur,0
2022-05-28,África,0
2022-05-28,Austria,0
2022-05-28,América del Norte,4
2022-05-28,Gran Bretaña,4
2022-05-28,España,18
2022-05-28,Oceanía,0
2022-05-28,Rusia,0
2022-05-28,Asia y Oriente Próx.,0
2022-05-28,América del Sur,0
2022-05-28,Italia,3
2022-05-28,R. Checa,3
2022-05-28,Alemania,21
2022-05-28,Francia,4
2022-05-28,R. Eslovaca,0
2022-05-28,Estonia-Letonia-Lituania,0
2022-05-28,Polonia,21
2022-05-28,Europa,13
2022-05-28,Residente,28
2022-05-29,América del Sur,1
2022-05-29,Asia y Oriente Próx.,0
2022-05-29,Rusia,0
2022-05-29,Italia,1
2022-05-29,Francia,4
2022-05-29,R. Checa,7
2022-05-29,Residente,16
2022-05-29,Alemania,14
2022-05-29,Oceanía,0
2022-05-29,Estonia-Letonia-Lituania,0
2022-05-29,España,13
2022-05-29,América del Norte,0
2022-05-29,Europa,11
2022-05-29,R. Eslovaca,0
2022-05-29,África,0
2022-05-29,Polonia,23
2022-05-29,Austria,0
2022-05-29,Gran Bretaña,0
2022-05-30,Estonia-Letonia-Lituania,3
2022-05-30,Asia y Oriente Próx.,0
2022-05-30,África,0
2022-05-30,Residente,13
2022-05-30,Gran Bretaña,1
2022-05-30,Europa,12
2022-05-30,Francia,7
2022-05-30,América del Sur,0
2022-05-30,Rusia,0
2022-05-30,Italia,11
2022-05-30,Oceanía,0
2022-05-30,R. Checa,0
2022-05-30,Austria,2
2022-05-30,Alemania,16
2022-05-30,España,13
2022-05-30,Polonia,18
2022-05-30,América del Norte,0
2022-05-30,R. Eslovaca,0
2022-06-04,Rusia,0
2022-06-04,América del Norte,0
2022-06-04,Austria,0
2022-06-04,España,7
2022-06-04,África,0
2022-06-04,Polonia,35
2022-06-04,Oceanía,0
2022-06-04,Estonia-Letonia-Lituania,0
2022-06-04,América del Sur,0
2022-06-04,Residente,10
2022-06-04,Francia,2
2022-06-04,Italia,2
2022-06-04,Gran Bretaña,0
2022-06-04,R. Eslovaca,0
2022-06-04,Asia y Oriente Próx.,0
2022-06-04,Europa,10
2022-06-04,R. Checa,0
2022-06-04,Alemania,24
2022-06-05,Austria,0
2022-06-05,América del Sur,0
2022-06-05,África,0
2022-06-05,Italia,3
2022-06-05,Polonia,36
2022-06-05,España,14
2022-06-05,Alemania,20
2022-06-05,Europa,7
2022-06-05,R. Eslovaca,0
2022-06-05,Oceanía,0
2022-06-05,Rusia,0
2022-06-05,Asia y Oriente Próx.,0
2022-06-05,Residente,2
2022-06-05,Gran Bretaña,0
2022-06-05,Estonia-Letonia-Lituania,2
2022-06-05,América del Norte,0
2022-06-05,Francia,5
2022-06-05,R. Checa,5
2022-06-11,R. Eslovaca,1
2022-06-11,América del Sur,0
2022-06-11,Europa,17
2022-06-11,Asia y Oriente Próx.,0
2022-06-11,Oceanía,0
2022-06-11,Francia,0
2022-06-11,Estonia-Letonia-Lituania,2
2022-06-11,Italia,0
2022-06-11,Polonia,29
2022-06-11,Austria,0
2022-06-11,España,11
2022-06-11,Rusia,0
2022-06-11,R. Checa,18
2022-06-11,América del Norte,0
2022-06-11,Residente,10
2022-06-11,Gran Bretaña,0
2022-06-11,África,0
2022-06-11,Alemania,30
2022-06-12,África,0
2022-06-12,Polonia,24
2022-06-12,Residente,9
2022-06-12,Austria,0
2022-06-12,Oceanía,0
2022-06-12,Europa,7
2022-06-12,América del Norte,0
2022-06-12,España,19
2022-06-12,Alemania,23
2022-06-12,Rusia,0
2022-06-12,Estonia-Letonia-Lituania,0
2022-06-12,Italia,2
2022-06-12,Francia,6
2022-06-12,R. Checa,2
2022-06-12,R. Eslovaca,2
2022-06-12,América del Sur,0
2022-06-12,Asia y Oriente Próx.,2
2022-06-12,Gran Bretaña,9
2022-06-18,Polonia,39
2022-06-18,Italia,0
2022-06-18,R. Eslovaca,0
2022-06-18,Gran Bretaña,5
2022-06-18,Oceanía,0
2022-06-18,R. Checa,2
2022-06-18,África,0
2022-06-18,Estonia-Letonia-Lituania,4
2022-06-18,Francia,3
2022-06-18,América del Norte,0
2022-06-18,América del Sur,0
2022-06-18,Alemania,18
2022-06-18,España,7
2022-06-18,Austria,6
2022-06-18,Asia y Oriente Próx.,0
2022-06-18,Residente,9
2022-06-18,Europa,11
2022-06-18,Rusia,0
2022-06-19,Asia y Oriente Próx.,0
2022-06-19,Polonia,32
2022-06-19,África,0
2022-06-19,Alemania,14
2022-06-19,Europa,11
2022-06-19,América del Norte,2
2022-06-19,Residente,6
2022-06-19,Francia,4
2022-06-19,España,11
2022-06-19,R. Checa,2
2022-06-19,Italia,4
2022-06-19,América del Sur,0
2022-06-19,Estonia-Letonia-Lituania,0
2022-06-19,Oceanía,0
2022-06-19,Austria,0
2022-06-19,Gran Bretaña,0
2022-06-19,R. Eslovaca,6
2022-06-19,Rusia,0
2022-06-25,R. Checa,11
2022-06-25,Residente,6
2022-06-25,Austria,0
2022-06-25,Europa,2
2022-06-25,R. Eslovaca,2
2022-06-25,América del Norte,0
2022-06-25,Italia,4
2022-06-25,África,0
2022-06-25,Francia,1
2022-06-25,Polonia,37
2022-06-25,Asia y Oriente Próx.,0
2022-06-25,España,7
2022-06-25,Alemania,21
2022-06-25,Estonia-Letonia-Lituania,0
2022-06-25,Rusia,0
2022-06-25,Gran Bretaña,0
2022-06-25,Oceanía,0
2022-06-25,América del Sur,0
2022-06-26,Rusia,0
2022-06-26,Austria,0
2022-06-26,R. Checa,9
2022-06-26,Residente,5
2022-06-26,España,3
2022-06-26,Gran Bretaña,4
2022-06-26,Oceanía,0
2022-06-26,R. Eslovaca,0
2022-06-26,Estonia-Letonia-Lituania,0
2022-06-26,África,0
2022-06-26,América del Norte,0
2022-06-26,Italia,1
2022-06-26,Europa,15
2022-06-26,Asia y Oriente Próx.,0
2022-06-26,Francia,4
2022-06-26,Alemania,17
2022-06-26,Polonia,27
2022-06-26,América del Sur,0
2022-07-02,Residente,6
2022-07-02,África,0
2022-07-02,América del Norte,1
2022-07-02,Asia y Oriente Próx.,0
2022-07-02,R. Checa,9
2022-07-02,Rusia,0
2022-07-02,Alemania,14
2022-07-02,Estonia-Letonia-Lituania,0
2022-07-02,Gran Bretaña,4
2022-07-02,Austria,0
2022-07-02,Oceanía,0
2022-07-02,Europa,4
2022-07-02,Polonia,51
2022-07-02,América del Sur,0
2022-07-02,España,4
2022-07-02,Italia,0
2022-07-02,R. Eslovaca,0
2022-07-02,Francia,2
2022-07-03,América del Sur,0
2022-07-03,Francia,0
2022-07-03,Polonia,24
2022-07-03,España,14
2022-07-03,Gran Bretaña,3
2022-07-03,Rusia,0
2022-07-03,Italia,0
2022-07-03,Residente,7
2022-07-03,R. Checa,8
2022-07-03,Oceanía,0
2022-07-03,América del Norte,0
2022-07-03,R. Eslovaca,0
2022-07-03,Alemania,18
2022-07-03,África,0
2022-07-03,Europa,10
2022-07-03,Austria,0
2022-07-03,Asia y Oriente Próx.,0
2022-07-03,Estonia-Letonia-Lituania,5
2022-07-16,Italia,5
2022-07-16,Oceanía,0
2022-07-16,R. Eslovaca,0
2022-07-16,España,11
2022-07-16,Europa,12
2022-07-16,América del Sur,0
2022-07-16,Francia,2
2022-07-16,Austria,4
2022-07-16,Asia y Oriente Próx.,0
2022-07-16,Gran Bretaña,2
2022-07-16,R. Checa,1
2022-07-16,América del Norte,0
2022-07-16,Alemania,11
2022-07-16,Estonia-Letonia-Lituania,2
2022-07-16,Residente,9
2022-07-16,Polonia,41
2022-07-16,África,0
2022-07-16,Rusia,0
2022-07-17,Austria,7
2022-07-17,España,18
2022-07-17,R. Eslovaca,0
2022-07-17,Rusia,0
2022-07-17,Gran Bretaña,2
2022-07-17,R. Checa,3
2022-07-17,Asia y Oriente Próx.,0
2022-07-17,Residente,12
2022-07-17,Europa,12
2022-07-17,África,0
2022-07-17,América del Norte,1
2022-07-17,Oceanía,0
2022-07-17,Alemania,9
2022-07-17,América del Sur,0
2022-07-17,Estonia-Letonia-Lituania,0
2022-07-17,Francia,13
2022-07-17,Italia,1
2022-07-17,Polonia,27
2022-07-30,España,8
2022-07-30,África,0
2022-07-30,Austria,3
2022-07-30,América del Sur,0
2022-07-30,Francia,6
2022-07-30,Polonia,29
2022-07-30,Gran Bretaña,4
2022-07-30,Estonia-Letonia-Lituania,5
2022-07-30,Rusia,0
2022-07-30,R. Checa,0
2022-07-30,Alemania,21
2022-07-30,Oceanía,0
2022-07-30,R. Eslovaca,0
2022-07-30,Asia y Oriente Próx.,1
2022-07-30,Residente,2
2022-07-30,América del Norte,0
2022-07-30,Italia,3
2022-07-30,Europa,20
2022-07-31,Europa,16
2022-07-31,Austria,2
2022-07-31,Rusia,2
2022-07-31,América del Sur,0
2022-07-31,Francia,12
2022-07-31,Polonia,24
2022-07-31,Gran Bretaña,0
2022-07-31,R. Checa,2
2022-07-31,Alemania,19
2022-07-31,Oceanía,0
2022-07-31,América del Norte,2
2022-07-31,R. Eslovaca,0
2022-07-31,Asia y Oriente Próx.,0
2022-07-31,África,0
2022-07-31,Italia,5
2022-07-31,Estonia-Letonia-Lituania,0
2022-07-31,Residente,2
2022-07-31,España,15
2022-08-06,Polonia,30
2022-08-06,R. Eslovaca,0
2022-08-06,Estonia-Letonia-Lituania,0
2022-08-06,Residente,2
2022-08-06,España,21
2022-08-06,Gran Bretaña,0
2022-08-06,Rusia,0
2022-08-06,Oceanía,0
2022-08-06,Italia,2
2022-08-06,América del Sur,0
2022-08-06,Austria,0
2022-08-06,Alemania,23
2022-08-06,Europa,7
2022-08-06,África,0
2022-08-06,América del Norte,0
2022-08-06,R. Checa,6
2022-08-06,Francia,5
2022-08-06,Asia y Oriente Próx.,0
2022-08-07,R. Checa,4
2022-08-07,Oceanía,0
2022-08-07,España,10
2022-08-07,Estonia-Letonia-Lituania,0
2022-08-07,Austria,0
2022-08-07,Polonia,42
2022-08-07,América del Sur,1
2022-08-07,R. Eslovaca,0
2022-08-07,Gran Bretaña,0
2022-08-07,América del Norte,0
2022-08-07,Alemania,14
2022-08-07,Europa,4
2022-08-07,Italia,4
2022-08-07,Rusia,0
2022-08-07,África,0
2022-08-07,Francia,7
2022-08-07,Asia y Oriente Próx.,0
2022-08-07,Residente,2
2022-08-13,Francia,6
2022-08-13,Gran Bretaña,3
2022-08-13,Europa,17
2022-08-13,Asia y Oriente Próx.,0
2022-08-13,América del Sur,0
2022-08-13,África,0
2022-08-13,R. Checa,5
2022-08-13,Estonia-Letonia-Lituania,2
2022-08-13,América del Norte,0
2022-08-13,Rusia,0
2022-08-13,Residente,0
2022-08-13,Oceanía,0
2022-08-13,Alemania,16
2022-08-13,Italia,2
2022-08-13,Polonia,30
2022-08-13,R. Eslovaca,0
2022-08-13,Austria,2
2022-08-13,España,23
2022-08-14,Francia,11
2022-08-14,Residente,12
2022-08-14,España,10
2022-08-14,América del Norte,0
2022-08-14,Estonia-Letonia-Lituania,3
2022-08-14,Italia,0
2022-08-14,R. Checa,7
2022-08-14,Austria,0
2022-08-14,África,0
2022-08-14,Europa,9
2022-08-14,América del Sur,0
2022-08-14,R. Eslovaca,0
2022-08-14,Asia y Oriente Próx.,0
2022-08-14,Rusia,0
2022-08-14,Polonia,35
2022-08-14,Oceanía,0
2022-08-14,Gran Bretaña,0
2022-08-14,Alemania,16
2022-08-15,Asia y Oriente Próx.,0
2022-08-15,Residente,3
2022-08-15,Estonia-Letonia-Lituania,0
2022-08-15,Alemania,14
2022-08-15,Oceanía,0
2022-08-15,R. Eslovaca,0
2022-08-15,Francia,13
2022-08-15,Polonia,15
2022-08-15,América del Sur,0
2022-08-15,Europa,7
2022-08-15,África,0
2022-08-15,R. Checa,0
2022-08-15,América del Norte,0
2022-08-15,España,9
2022-08-15,Italia,1
2022-08-15,Rusia,0
2022-08-15,Gran Bretaña,0
2022-08-15,Austria,2
2022-08-20,Francia,3
2022-08-20,R. Eslovaca,3
2022-08-20,Rusia,0
2022-08-20,España,15
2022-08-20,África,0
2022-08-20,Alemania,8
2022-08-20,Europa,7
2022-08-20,Estonia-Letonia-Lituania,0
2022-08-20,Asia y Oriente Próx.,0
2022-08-20,Residente,34
2022-08-20,Polonia,20
2022-08-20,Oceanía,0
2022-08-20,Gran Bretaña,2
2022-08-20,América del Norte,0
2022-08-20,R. Checa,7
2022-08-20,América del Sur,0
2022-08-20,Italia,4
2022-08-20,Austria,4
2022-08-24,Europa,3
2022-08-24,Alemania,10
2022-08-24,Austria,1
2022-08-24,América del Sur,2
2022-08-24,Gran Bretaña,0
2022-08-24,Polonia,23
2022-08-24,R. Eslovaca,3
2022-08-24,América del Norte,0
2022-08-24,Oceanía,0
2022-08-24,Estonia-Letonia-Lituania,6
2022-08-24,Rusia,0
2022-08-24,Asia y Oriente Próx.,0
2022-08-24,Italia,14
2022-08-24,Francia,0
2022-08-24,Residente,3
2022-08-24,R. Checa,0
2022-08-24,España,18
2022-08-24,África,0
2022-08-27,África,0
2022-08-27,Residente,5
2022-08-27,España,21
2022-08-27,Italia,7
2022-08-27,América del Norte,0
2022-08-27,Rusia,0
2022-08-27,Francia,0
2022-08-27,R. Eslovaca,3
2022-08-27,Europa,6
2022-08-27,Polonia,21
2022-08-27,Oceanía,0
2022-08-27,Austria,10
2022-08-27,Gran Bretaña,1
2022-08-27,Estonia-Letonia-Lituania,0
2022-08-27,Asia y Oriente Próx.,0
2022-08-27,América del Sur,0
2022-08-27,Alemania,19
2022-08-27,R. Checa,2
2022-08-28,Italia,0
2022-08-28,Asia y Oriente Próx.,0
2022-08-28,Gran Bretaña,0
2022-08-28,R. Checa,3
2022-08-28,España,16
2022-08-28,Rusia,1
2022-08-28,América del Sur,0
2022-08-28,Polonia,36
2022-08-28,Residente,3
2022-08-28,Austria,1
2022-08-28,Alemania,7
2022-08-28,África,0
2022-08-28,Oceanía,0
2022-08-28,América del Norte,0
2022-08-28,R. Eslovaca,2
2022-08-28,Estonia-Letonia-Lituania,0
2022-08-28,Francia,7
2022-08-28,Europa,19
2022-09-03,España,32
2022-09-03,Rusia,0
2022-09-03,Oceanía,0
2022-09-03,África,0
2022-09-03,R. Eslovaca,0
2022-09-03,Estonia-Letonia-Lituania,0
2022-09-03,R. Checa,7
2022-09-03,Europa,4
2022-09-03,Austria,0
2022-09-03,Alemania,10
2022-09-03,Asia y Oriente Próx.,1
2022-09-03,Francia,0
2022-09-03,América del Norte,0
2022-09-03,Italia,4
2022-09-03,Gran Bretaña,0
2022-09-03,Polonia,34
2022-09-03,América del Sur,0
2022-09-03,Residente,4
2022-09-04,Europa,2
2022-09-04,África,0
2022-09-04,Polonia,37
2022-09-04,Francia,8
2022-09-04,Gran Bretaña,2
2022-09-04,Rusia,0
2022-09-04,España,11
2022-09-04,Alemania,16
2022-09-04,América del Sur,0
2022-09-04,Austria,6
2022-09-04,América del Norte,0
2022-09-04,Estonia-Letonia-Lituania,9
2022-09-04,R. Checa,6
2022-09-04,Italia,2
2022-09-04,Oceanía,2
2022-09-04,R. Eslovaca,0
2022-09-04,Asia y Oriente Próx.,0
2022-09-04,Residente,3
2022-09-10,Estonia-Letonia-Lituania,2
2022-09-10,Gran Bretaña,3
2022-09-10,Italia,2
2022-09-10,Residente,2
2022-09-10,Asia y Oriente Próx.,0
2022-09-10,R. Checa,0
2022-09-10,Francia,2
2022-09-10,Polonia,40
2022-09-10,América del Sur,0
2022-09-10,Alemania,22
2022-09-10,Europa,16
2022-09-10,América del Norte,0
2022-09-10,Oceanía,0
2022-09-10,R. Eslovaca,0
2022-09-10,Rusia,0
2022-09-10,España,16
2022-09-10,Austria,0
2022-09-10,África,0
2022-09-11,Gran Bretaña,0
2022-09-11,R. Eslovaca,4
2022-09-11,Polonia,54
2022-09-11,Alemania,9
2022-09-11,Europa,4
2022-09-11,Asia y Oriente Próx.,0
2022-09-11,África,0
2022-09-11,España,7
2022-09-11,Rusia,0
2022-09-11,Oceanía,0
2022-09-11,Estonia-Letonia-Lituania,2
2022-09-11,América del Sur,0
2022-09-11,Residente,2
2022-09-11,América del Norte,0
2022-09-11,Austria,0
2022-09-11,Italia,6
2022-09-11,R. Checa,12
2022-09-11,Francia,8
2022-09-17,Austria,0
2022-09-17,Rusia,0
2022-09-17,Oceanía,0
2022-09-17,Italia,0
2022-09-17,América del Norte,0
2022-09-17,Estonia-Letonia-Lituania,0
2022-09-17,R. Eslovaca,0
2022-09-17,América del Sur,0
2022-09-17,Alemania,16
2022-09-17,Polonia,37
2022-09-17,África,0
2022-09-17,Residente,8
2022-09-17,España,14
2022-09-17,Gran Bretaña,2
2022-09-17,Francia,3
2022-09-17,Asia y Oriente Próx.,0
2022-09-17,R. Checa,2
2022-09-17,Europa,14
2022-09-18,Estonia-Letonia-Lituania,6
2022-09-18,Alemania,16
2022-09-18,España,12
2022-09-18,Residente,0
2022-09-18,Asia y Oriente Próx.,1
2022-09-18,América del Sur,0
2022-09-18,R. Checa,5
2022-09-18,Polonia,34
2022-09-18,Italia,5
2022-09-18,Gran Bretaña,0
2022-09-18,Europa,4
2022-09-18,Austria,0
2022-09-18,Rusia,2
2022-09-18,Francia,9
2022-09-18,Oceanía,0
2022-09-18,África,0
2022-09-18,R. Eslovaca,0
2022-09-18,América del Norte,0
2022-10-01,Rusia,0
2022-10-01,América del Norte,0
2022-10-01,Polonia,45
2022-10-01,Residente,4
2022-10-01,África,0
2022-10-01,Francia,0
2022-10-01,Asia y Oriente Próx.,2
2022-10-01,España,10
2022-10-01,Gran Bretaña,0
2022-10-01,Estonia-Letonia-Lituania,2
2022-10-01,Europa,6
2022-10-01,Italia,0
2022-10-01,Alemania,21
2022-10-01,Austria,3
2022-10-01,Oceanía,0
2022-10-01,R. Eslovaca,0
2022-10-01,América del Sur,0
2022-10-01,R. Checa,2
2022-10-02,Austria,3
2022-10-02,América del Norte,0
2022-10-02,Polonia,36
2022-10-02,R. Eslovaca,1
2022-10-02,España,10
2022-10-02,Gran Bretaña,0
2022-10-02,Europa,6
2022-10-02,Alemania,12
2022-10-02,R. Checa,6
2022-10-02,Asia y Oriente Próx.,5
2022-10-02,Francia,4
2022-10-02,Estonia-Letonia-Lituania,0
2022-10-02,América del Sur,0
2022-10-02,Rusia,0
2022-10-02,Oceanía,0
2022-10-02,Italia,9
2022-10-02,África,0
2022-10-02,Residente,1
2022-10-09,Residente,5
2022-10-09,Rusia,0
2022-10-09,Italia,1
2022-10-09,España,24
2022-10-09,Alemania,8
2022-10-09,Oceanía,0
2022-10-09,Asia y Oriente Próx.,0
2022-10-09,Austria,0
2022-10-09,Polonia,39
2022-10-09,R. Checa,10
2022-10-09,África,0
2022-10-09,América del Sur,0
2022-10-09,Estonia-Letonia-Lituania,0
2022-10-09,Francia,4
2022-10-09,Europa,16
2022-10-09,América del Norte,0
2022-10-09,Gran Bretaña,0
2022-10-09,R. Eslovaca,0
2022-10-12,Europa,16
2022-10-12,Polonia,8
2022-10-12,Italia,2
2022-10-12,España,16
2022-10-12,Gran Bretaña,5
2022-10-12,América del Sur,0
2022-10-12,R. Eslovaca,0
2022-10-12,Alemania,14
2022-10-12,América del Norte,22
2022-10-12,Asia y Oriente Próx.,1
2022-10-12,Francia,13
2022-10-12,África,0
2022-10-12,R. Checa,6
2022-10-12,Austria,1
2022-10-12,Oceanía,0
2022-10-12,Rusia,0
2022-10-12,Residente,0
2022-10-12,Estonia-Letonia-Lituania,2
2022-10-15,Polonia,18
2022-10-15,R. Checa,6
2022-10-15,España,12
2022-10-15,R. Eslovaca,0
2022-10-15,África,0
2022-10-15,Gran Bretaña,0
2022-10-15,América del Sur,0
2022-10-15,Europa,8
2022-10-15,Austria,0
2022-10-15,América del Norte,4
2022-10-15,Francia,0
2022-10-15,Alemania,14
2022-10-15,Oceanía,0
2022-10-15,Rusia,0
2022-10-15,Asia y Oriente Próx.,1
2022-10-15,Residente,9
2022-10-15,Italia,2
2022-10-15,Estonia-Letonia-Lituania,12
2022-10-16,Francia,8
2022-10-16,Gran Bretaña,0
2022-10-16,Austria,0
2022-10-16,América del Sur,1
2022-10-16,R. Checa,2
2022-10-16,Europa,2
2022-10-16,Alemania,12
2022-10-16,Polonia,40
2022-10-16,América del Norte,0
2022-10-16,R. Eslovaca,10
2022-10-16,Estonia-Letonia-Lituania,4
2022-10-16,África,0
2022-10-16,Rusia,0
2022-10-16,España,29
2022-10-16,Residente,0
2022-10-16,Asia y Oriente Próx.,0
2022-10-16,Oceanía,0
2022-10-16,Italia,2
2022-10-22,Polonia,14
2022-10-22,R. Checa,4
2022-10-22,Italia,4
2022-10-22,R. Eslovaca,2
2022-10-22,América del Sur,0
2022-10-22,África,0
2022-10-22,Gran Bretaña,0
2022-10-22,Asia y Oriente Próx.,0
2022-10-22,Francia,1
2022-10-22,Europa,19
2022-10-22,América del Norte,0
2022-10-22,Oceanía,0
2022-10-22,España,33
2022-10-22,Austria,0
2022-10-22,Estonia-Letonia-Lituania,0
2022-10-22,Rusia,1
2022-10-22,Residente,0
2022-10-22,Alemania,36
2022-10-23,Asia y Oriente Próx.,0
2022-10-23,Francia,3
2022-10-23,R. Checa,7
2022-10-23,Estonia-Letonia-Lituania,19
2022-10-23,Europa,14
2022-10-23,Rusia,0
2022-10-23,Oceanía,1
2022-10-23,R. Eslovaca,2
2022-10-23,Residente,1
2022-10-23,Austria,2
2022-10-23,África,0
2022-10-23,Gran Bretaña,4
2022-10-23,Polonia,16
2022-10-23,América del Sur,0
2022-10-23,América del Norte,10
2022-10-23,España,13
2022-10-23,Alemania,17
2022-10-23,Italia,6
2022-10-25,R. Checa,3
2022-10-25,África,0
2022-10-25,América del Sur,0
2022-10-25,Gran Bretaña,0
2022-10-25,España,8
2022-10-25,Oceanía,0
2022-10-25,Francia,8
2022-10-25,Polonia,10
2022-10-25,R. Eslovaca,0
2022-10-25,Alemania,27
2022-10-25,Austria,3
2022-10-25,América del Norte,0
2022-10-25,Estonia-Letonia-Lituania,7
2022-10-25,Europa,16
2022-10-25,Asia y Oriente Próx.,0
2022-10-25,Rusia,2
2022-10-25,Residente,0
2022-10-25,Italia,6
2022-10-29,Oceanía,0
2022-10-29,Rusia,0
2022-10-29,América del Norte,2
2022-10-29,Italia,0
2022-10-29,América del Sur,0
2022-10-29,Francia,7
2022-10-29,Austria,1
2022-10-29,Alemania,20
2022-10-29,R. Eslovaca,0
2022-10-29,Gran Bretaña,0
2022-10-29,Residente,17
2022-10-29,Estonia-Letonia-Lituania,0
2022-10-29,R. Checa,17
2022-10-29,Europa,13
2022-10-29,España,4
2022-10-29,Polonia,17
2022-10-29,Asia y Oriente Próx.,0
2022-10-29,África,0
2022-10-30,Gran Bretaña,15
2022-10-30,Italia,0
2022-10-30,Austria,2
2022-10-30,América del Norte,2
2022-10-30,Polonia,10
2022-10-30,R. Checa,0
2022-10-30,Residente,6
2022-10-30,Rusia,0
2022-10-30,Alemania,14
2022-10-30,Asia y Oriente Próx.,0
2022-10-30,R. Eslovaca,0
2022-10-30,África,0
2022-10-30,España,14
2022-10-30,Francia,3
2022-10-30,Estonia-Letonia-Lituania,25
2022-10-30,Europa,2
2022-10-30,América del Sur,0
2022-10-30,Oceanía,0
2022-11-01,Francia,18
2022-11-01,R. Checa,2
2022-11-01,Europa,22
2022-11-01,Asia y Oriente Próx.,0
2022-11-01,América del Sur,0
2022-11-01,Rusia,0
